,x,y,z
2111,-0.20982441,-1.0164204,0.14185725
2112,-0.41480696,-0.5688839,0.30388921
2113,0.86789364,-0.47560358,-0.5784609
2114,0.12030016,-0.11746313,1.1253959
2115,-1.0125334,-0.44808897,-0.10111152
2116,-0.1311444,1.0425543,0.100674786
2117,0.08039371,-0.98210824,-0.08968059
2118,0.2231794,-0.56078523,-0.63093925
2119,-0.17812148,0.9245309,0.05338859
2120,0.16293314,-0.13027164,-0.2958278
2121,0.0059963195,-0.403301,0.82352966
2122,0.109734245,0.9421194,0.28985977
2123,-0.65434396,0.8777297,0.32404763
2124,-0.7328974,0.30876952,-0.17470808
2125,0.861014,-0.11675065,0.7471034
2126,-0.4254605,0.3759139,0.8234869
2127,0.62381655,0.02468514,0.9580513
2128,-0.1573048,-0.94029856,0.3421046
2129,0.36701414,1.076405,0.0018569861
2130,-0.44239104,-0.09054851,-0.031304676
2131,0.9383227,-0.7766094,0.30067703
2132,-1.0641729,-0.5277142,0.49959752
2133,0.16546497,0.28037456,0.30412817
2134,-0.567428,-0.63873124,-0.7263508
2135,0.8726772,0.2911984,-0.60272247
2136,0.3984977,-0.23283973,-0.4140611
2137,0.868912,0.64732987,-0.32629862
2138,0.5569051,-0.5812203,0.9811484
2139,0.7551564,0.72237724,0.8309929
2140,-0.37751266,-0.11536686,0.41842088
2141,-0.0912213,0.28347608,-0.38767207
2142,-0.38082063,0.6571387,0.4509279
2143,-0.065541595,0.37124398,-0.9983382
2144,-0.1761272,-0.031398814,-0.72393095
2145,0.43347895,0.24034515,-0.33283976
2146,-0.86506414,-0.30795097,0.5014565
2147,0.11809357,-0.6720603,-0.20944378
2148,0.285078,0.9021376,0.81403357
2149,0.13350007,-0.34426752,-0.1563718
2150,0.26382318,-0.03805485,-0.80455273
2151,-0.555195,0.97578615,0.30597103
2152,-0.21645856,-1.0682946,0.7163038
2153,0.50712705,0.285109,0.20665662
2154,-0.165539,0.23317774,-0.48551136
2155,1.1031476,0.22198632,-0.2910189
2156,-0.12580037,0.76421195,-0.66495985
2157,-0.51791096,0.44877005,-0.28027698
2158,0.20334804,-0.37043276,-0.4875134
2159,-0.022147577,0.45619768,-0.81506366
2160,-0.7604019,-0.036866862,0.8929358
2161,-0.036260273,-0.41130847,-0.8631175
2162,0.12573881,-0.57182854,0.46833545
2163,0.6903485,0.08768438,0.92472243
2164,0.23951884,-0.46363476,0.33377528
2165,-0.22239359,0.6584767,-0.8195925
2166,-0.34188455,0.2766069,-0.77087456
2167,0.5178438,-0.42571956,-0.092124134
2168,0.6020234,0.25367776,0.6101073
2169,-0.7151928,-0.20535953,-0.33944204
2170,0.6627788,0.66003156,-0.33788633
2171,-0.224156,1.2209747,0.10550519
2172,-0.6089541,0.9780736,0.15866987
2173,0.2479391,-1.0108283,-0.111708984
2174,1.1105592,0.22376347,-0.20774536
2175,0.31416795,1.0260277,-0.3840235
2176,0.5491598,0.28620252,0.6301878
2177,-0.37195092,-0.46530157,0.6415242
2178,-0.71114177,-0.20086314,-0.5985634
2179,-0.77913284,0.0012372377,0.9140742
2180,-0.8746159,0.39932883,-0.260056
2181,-0.39699483,0.40479434,0.098498546
2182,0.88731414,-0.6183009,-0.251021
2183,0.09280187,-0.72106797,0.9588907
2184,0.6840916,-0.8867707,0.09057433
2185,0.6870694,-0.40667617,0.51376706
2186,0.82645833,-0.36137635,-0.36511534
2187,-0.32499114,-0.5379991,1.2103858
2188,0.06824783,1.0021697,-0.28663597
2189,0.185405,0.0018881869,0.15490226
2190,-0.1097365,-0.73592633,0.82027483
2191,0.25030985,-0.8593466,0.2698147
2192,-0.67394507,0.60934204,0.25114605
2193,0.18281981,0.70243603,-0.15233205
2194,-0.08508313,0.4475929,1.0115645
2195,-0.103079274,0.23401706,-0.40063822
2196,0.96632665,0.15570626,-0.43875334
2197,1.1372243,-0.041614242,-0.23977438
2198,-0.6841729,-0.07855049,-0.0068301824
2199,-0.5277817,-0.8194542,0.836577
2200,0.12832637,0.26350093,0.6947566
2201,0.45053342,-0.5191667,-0.24322249
2202,0.45378634,-0.3763809,-0.537442
2203,-0.3141596,-0.5697896,-0.8482182
2204,0.040849548,0.73211133,0.012606202
2205,-0.07978985,1.2158895,-0.005729624
2206,0.2902464,-0.77745736,-0.58928114
2207,-0.87642026,0.20044093,0.58541286
2208,0.26392567,0.44968218,0.538328
2209,-0.5264872,0.40607494,0.46380493
2210,0.07750782,0.45741105,0.5244771
2211,0.9533122,0.21504094,0.8775034
2212,-0.28566918,0.69776046,0.74297327
2213,-0.94562,0.23618464,-0.20677707
2214,-1.1627353,0.10410377,-0.09938725
2215,-0.5910676,-0.72868115,0.84365857
2216,0.34674773,-0.28085026,-0.004595963
2217,-0.15392777,0.13053767,0.3251531
2218,-0.55656046,-0.060268722,0.10790055
2219,-0.27893195,0.80168843,0.05891001
2220,-0.8608097,0.32605436,0.76953506
2221,-0.4755688,-0.6491928,-0.17209609
2222,1.0366628,0.18778142,0.7764797
2223,0.09480758,0.5469726,-0.5306737
2224,0.5547739,0.77666444,-0.039256305
2225,0.6160481,-0.23992513,0.6268766
2226,-0.22239804,-0.83594984,-0.5588173
2227,0.48348752,1.042614,-0.08248762
2228,-0.8003889,-0.53725123,0.068629265
2229,-0.5233742,-0.6660523,0.7709612
2230,-0.58442926,0.25822878,0.60325027
2231,0.38756174,-0.13537592,-0.20255503
2232,0.8398102,0.6461149,-0.26586208
2233,0.2071734,-1.1208446,-0.22668281
2234,0.63299924,-0.5141296,0.8392702
2235,0.6136676,-0.6354322,0.75305545
2236,0.61944157,-0.25636518,-0.5429488
2237,0.053177018,1.053494,0.5300418
2238,-0.81769377,0.4568923,-0.0009924318
2239,0.228822,0.5851601,0.21836838
2240,0.7849599,0.5553889,0.46868336
2241,-0.9075872,-0.029397177,-0.42177814
2242,0.63630825,0.5540741,-0.7167872
2243,-0.1075491,-0.42931926,-0.67340183
2244,-0.8309644,0.4047264,0.30707598
2245,0.7786326,0.82134646,0.35526964
2246,-0.48485202,-0.7055022,-0.25099996
2247,0.32123858,-0.81835866,-0.4223994
2248,-0.07984784,-0.66737473,0.40260917
2249,0.2068037,-0.030130226,-0.6025903
2250,0.62503797,-0.8109612,-0.13926
2251,-0.3167115,0.9364412,-0.53563356
2252,-0.43652394,-0.8731575,0.482398
2253,-0.20032603,0.28320837,0.83518726
2254,0.11425754,0.31907588,1.2691258
2255,-0.50233924,-0.35209015,0.7252584
2256,0.2782638,-0.8036677,-0.12863173
2257,-0.08040497,-0.2015254,-0.62331295
2258,1.0610752,0.6557969,0.13438958
2259,-0.62406737,0.10675312,0.9285259
2260,-0.35192215,-0.5181889,-0.63310826
2261,0.43506545,-0.16253956,0.32780853
2262,-0.44084305,-0.046724055,0.42265728
2263,-0.53161585,0.23121601,-0.32453233
2264,0.031709883,-0.88287956,0.30857837
2265,-0.3112569,-0.97312874,-0.18781139
2266,-0.8161577,-0.31673753,-0.025192985
2267,-0.4985222,0.39155486,1.2281301
2268,-0.24851157,-0.7691421,-0.3921931
2269,0.8850021,0.1790993,0.06852758
2270,-0.8759082,-0.12568173,-0.37276998
2271,0.04163372,-0.68735415,-0.042057276
2272,0.94212,0.0687863,-0.23346177
2273,-0.7302791,0.7508122,0.49229503
2274,-0.079836346,-0.7062891,-0.23338406
2275,1.1496086,0.050224844,-0.067251794
2276,0.053555105,0.69747126,-0.21872766
2277,-0.8032347,0.2123403,0.59401023
2278,0.531795,0.954969,-0.1410647
2279,0.30814376,0.41576332,0.29728428
2280,-0.73685616,0.6378576,0.9403799
2281,0.13243896,-0.028597098,-0.78415453
2282,-1.0401208,-0.40108788,-0.2918846
2283,-0.31239825,-0.982686,0.16549724
2284,0.18608439,0.7828007,0.8967739
2285,-0.00044435562,-0.28108415,0.46368077
2286,-0.1785904,-0.35408092,0.03234162
2287,0.048631918,0.32997835,0.932732
2288,-0.11974449,0.79370236,0.26530164
2289,-0.40379873,0.39487708,0.7253056
2290,-0.5367557,-0.543436,0.614552
2291,-0.4749454,0.06977457,-0.529186
2292,0.87355566,0.28960973,-0.33817622
2293,-0.18474962,0.57641566,0.4918388
2294,0.4822729,0.9190472,-0.15285839
2295,-0.8476575,-0.7968805,0.3448473
2296,0.34326208,0.5985448,-0.6163741
2297,0.10016429,-0.21430787,1.3739573
2298,-0.61310303,-0.48766342,-0.16883627
2299,0.43486112,0.09333706,0.041360505
2300,0.33609986,0.8191985,0.0002322728
2301,-0.18499798,0.3617921,-0.6263227
2302,0.15130547,1.2033207,0.22678779
2303,0.19805008,-1.1443275,0.397887
2304,-0.5606759,0.7413714,-0.34845605
2305,0.25344053,0.27495372,0.33218372
2306,1.0367393,0.4361027,-0.05966749
2307,0.90595096,-0.7973428,0.29159188
2308,-0.5676957,-0.82584727,0.14097688
2309,-0.24668638,-0.76855975,-0.17877582
2310,-0.42567223,-0.09585205,-0.5569469
2311,-0.49643773,-0.7478232,0.8666514
2312,0.53144485,0.3373788,-0.10095536
2313,-0.6924684,0.06407757,-0.8408736
2314,-0.158879,0.20447816,0.23618393
2315,-0.42272854,0.106114514,1.3280023
2316,0.5083524,-0.74380356,0.60164857
2317,-0.7938092,0.28364357,-0.0391008
2318,0.23276488,0.10872365,-0.8213589
2319,-0.4530041,-1.1218241,-0.079825215
2320,-0.77850264,0.15408133,0.66302097
2321,0.08029965,-0.16440825,-0.10066645
2322,0.6437058,-0.20199998,-0.3257485
2323,-0.970992,-0.7821374,0.19144206
2324,-0.3404374,-1.0682902,0.35304683
2325,0.020393267,-0.38698992,-0.6042457
2326,-1.2380004,0.022784231,0.31979668
2327,-0.09366264,-0.46631178,0.5936936
2328,0.84907347,-0.3490547,-0.0017447817
2329,-0.15309446,-0.66480947,-0.039341338
2330,-0.8792937,0.50508916,0.7453972
2331,0.4355914,-0.40980402,-0.64455765
2332,0.20190273,-0.040798884,0.7530854
2333,-0.1465998,-0.40340075,-0.33530354
2334,0.61692613,-0.43632752,0.60159254
2335,-0.8188704,0.25327092,0.71146995
2336,-0.45731556,0.09876644,0.6583014
2337,-0.19665046,0.88503885,0.85987484
2338,-0.23870899,-0.5212154,-0.48298565
2339,0.081287175,-0.9643789,0.3041875
2340,-1.0178872,0.042001486,-0.5353803
2341,0.09107386,0.8384059,0.47048137
2342,0.33447105,0.10257572,1.2491641
2343,1.0797567,0.031808004,-0.30460128
2344,-0.10103249,-0.7836052,0.5218608
2345,0.00023083946,-0.9917488,-0.57488054
2346,-0.05092011,0.9689725,0.3469768
2347,0.4538375,-0.40242863,0.35952848
2348,-0.13155045,0.3978248,-0.9425611
2349,-0.01674946,-0.5100184,-0.25353736
2350,0.024731439,0.9075674,-0.027324792
2351,0.6096632,0.89093524,-0.2939591
2352,-0.26812455,-0.35860944,1.0131395
2353,0.16360874,-0.1592766,0.28087056
2354,-0.75603855,-0.17320845,0.18525746
2355,-0.5066406,-0.6064719,-0.1153973
2356,-0.35958257,-0.31915545,-0.27330863
2357,0.30283353,-0.83934087,1.0459533
2358,0.7810062,-0.05879198,1.062825
2359,-0.10522648,0.16791137,1.1793485
2360,-0.17158636,-0.13508682,-0.2974808
2361,0.26839095,-0.7870874,0.4982907
2362,-0.8084658,0.121799015,0.13366798
2363,0.39708674,-0.33648467,0.107080616
2364,-0.5836247,-0.38781554,0.55361116
2365,0.74227893,-0.38376233,0.86699635
2366,-0.59385926,-0.4285196,-0.7992357
2367,1.0876915,-0.5224916,0.23255616
2368,0.6963646,0.8885404,0.020016244
2369,-0.30457047,0.61936456,1.2132399
2370,-0.28104582,0.19057353,1.0095891
2371,-0.7790131,0.71127534,0.42140698
2372,-0.79367113,-0.3472639,0.8131736
2373,0.39444602,0.202806,0.25574794
2374,0.8586011,-0.6626286,0.037177317
2375,-0.86136925,0.239854,-0.44263893
2376,-1.0201552,0.46482304,0.0034249518
2377,-0.6567146,-0.15600564,1.0712383
2378,-0.83144265,-0.58616096,0.04458419
2379,0.53062224,-0.3102901,1.2503307
2380,-1.0138574,-0.3229895,0.7033853
2381,-0.6850331,0.39103284,-0.6584576
2382,0.1293772,0.74086446,-0.23736374
2383,0.23164661,-0.012619666,1.295345
2384,0.12417417,-0.082521364,1.2506057
2385,-0.60664505,-0.5754164,-0.04063438
2386,0.1456913,0.9034068,1.0088369
2387,-0.5448941,0.11934361,-0.8609557
2388,1.0381297,-0.23934321,-0.08480954
2389,-0.49311158,-0.09834064,-0.43960154
2390,-0.3128693,0.7498676,1.0166388
2391,-0.4895438,-0.077463925,1.1155494
2392,0.4463481,0.20637923,0.31335187
2393,0.09563187,0.77822214,-0.5278923
2394,0.7573246,-0.2509038,-0.59671533
2395,0.6474661,-1.0227528,0.21791844
2396,-1.0903106,-0.35895535,0.433692
2397,0.14028886,-0.23836145,0.003619985
2398,1.0838108,0.06687438,0.27559456
2399,0.701795,-0.46327758,0.13576892
2400,0.9479623,-0.10776361,-0.041750237
2401,-0.068849176,-0.020966638,-1.0229145
2402,-0.8801131,-0.30461296,0.64032674
2403,-0.6789539,-0.19246389,0.32436267
2404,-0.026819436,0.616804,-0.7943506
2405,-0.04261659,-0.50450677,1.0437683
2406,0.25538576,-0.115167595,-0.049161572
2407,-0.89105636,0.40256765,0.5846021
2408,0.8698104,0.62956595,0.055224184
2409,0.2821384,0.47071168,0.21284118
2410,-0.06087254,0.36274362,0.32468638
2411,0.35985577,0.28213695,0.7289914
2412,0.35700879,0.049356215,0.635492
2413,0.14991036,0.22663806,1.3611224
2414,-0.34630418,-0.2646669,-0.56450105
2415,0.27226216,0.4694326,0.10909172
2416,0.9408803,-0.1405129,-0.35672843
2417,1.1806495,0.14629038,-0.13584568
2418,0.97179025,-0.11715917,-0.28090343
2419,0.030711858,0.723596,-0.6206166
2420,0.6575485,-0.82857716,0.5096839
2421,0.52975935,0.6041522,0.1795114
2422,-0.063180536,-0.9749469,0.33060274
2423,-0.21751985,-0.8716469,0.89432925
2424,0.14222659,0.71764165,-0.2832128
2425,-1.0383254,-0.08865384,0.8012756
2426,-0.7795396,-0.7200462,-0.2184369
2427,0.38451165,-1.0126699,-0.27187046
2428,-0.62775403,-0.6636397,-0.5871142
2429,0.18688923,-0.42974132,0.98186255
2430,0.2311136,0.64690936,-0.5922069
2431,0.17052086,0.7855272,0.8516194
2432,-0.23619711,0.17192276,0.9076488
2433,-0.36216697,-0.54743016,-0.41321036
2434,0.6040221,0.48356462,-0.44198966
2435,-0.6179156,0.32215145,0.83642775
2436,-0.0661746,0.7454575,-0.7509897
2437,-0.26014727,-0.57134837,-0.33985308
2438,-0.46873635,-0.81397367,0.40359735
2439,-0.614369,-0.60250384,0.15184537
2440,0.24747522,-0.64614296,0.15714881
2441,-0.25335178,-0.9077992,0.65000355
2442,0.5937237,-0.9296624,0.21125963
2443,-0.5523493,-0.8470908,-0.0032977343
2444,-0.9224636,0.49746278,0.07160011
2445,0.9397143,0.06071496,-0.048333064
2446,-0.47579858,-0.5072071,-0.30449355
2447,0.9620077,0.55948806,0.6053075
2448,0.7468729,-0.6072133,0.47610703
2449,-0.099834405,0.7061041,-0.29585972
2450,0.35794654,0.955531,-0.06362381
2451,-1.0834448,0.040127058,-0.20406878
2452,0.43056345,1.1275823,0.1450208
2453,-0.08452442,0.386462,-0.81025624
2454,0.660998,0.84964895,-0.338558
2455,1.0775715,0.13236724,0.67234755
2456,0.2964924,0.8453729,0.22034048
2457,-0.06615088,0.6164167,0.94267905
2458,0.5912355,1.0633243,0.048085578
2459,-0.8920062,0.14487186,-0.60663664
2460,0.22862484,-0.35478675,1.1665701
2461,-0.79133934,0.44767275,0.83945316
2462,-0.1814622,0.080996715,1.1777326
2463,-1.0505915,-0.24519953,0.5474932
2464,-0.37320372,-0.5665402,0.37449816
2465,0.6555814,0.05102191,-0.55833113
2466,0.11308929,0.66337997,1.170173
2467,0.72428,-0.76183265,0.43021578
2468,-0.7766307,-0.346893,1.0860443
2469,-0.18915465,1.0392283,0.17584513
2470,-1.026304,0.37993428,0.14835179
2471,0.24102506,0.0017415695,1.3850267
2472,0.6813161,-0.58631694,-0.54714364
2473,-0.3732442,-0.70810574,0.3947851
2474,0.1859243,0.6709125,-0.34692642
2475,-0.22748066,0.059935506,-0.7318129
2476,0.43162185,0.2217293,-0.51025313
2477,0.8680237,-0.020149043,0.98734003
2478,1.1648755,0.035816196,0.11522783
2479,-0.43862024,0.74676144,-0.542386
2480,0.113935865,-0.80037963,-0.2005066
2481,0.23238568,-0.9481541,-0.2540524
2482,0.15745376,-0.7820535,0.93255913
2483,-0.11266232,0.6194132,-0.36499846
2484,-0.27180785,-0.19966361,1.3532543
2485,0.48651904,0.5479298,0.33775502
2486,0.49844715,0.58778954,-0.3429727
2487,-0.49130327,0.7074616,-0.32723427
2488,0.15692517,-0.6266192,0.97345847
2489,-0.78272617,0.105088465,-0.3627529
2490,-0.44133165,-0.3711799,-0.9107019
2491,-0.3219309,0.36502573,-0.17837937
2492,0.43437663,0.57308877,0.6573816
2493,-0.96509504,0.39223307,-0.36903113
2494,-1.1779965,-0.21292332,0.014857757
2495,-0.082064666,0.5120604,-0.29689047
2496,0.16956523,-0.37643722,0.69397247
2497,0.09339438,-0.07688764,0.20931137
2498,0.34087032,0.4000065,-0.34660545
2499,-1.0760455,-0.0090890685,0.11276725
2500,0.9407416,-0.4515397,0.39691034
2501,-0.46203178,0.937968,-0.2010829
2502,0.15474525,-0.16654788,0.07829131
2503,-0.19984333,-1.0971346,0.15432708
2504,-0.8659212,0.66100025,0.74098843
2505,0.16254443,-0.07943399,1.1518146
2506,0.3567929,-0.10496344,1.0926944
2507,-0.85873026,-0.625267,0.15229589
2508,0.045462355,0.054539252,0.2795859
2509,0.024442112,-0.81136256,0.94652414
2510,-0.066447176,0.8232167,0.755217
2511,0.9956993,-0.48889136,0.18137021
2512,-0.19412032,-0.8204136,-0.17363283
2513,-0.02745655,0.7448284,0.3534251
2514,0.9830165,0.34136122,0.6543503
2515,0.41901806,-0.12635201,0.65434706
2516,0.0030818167,0.5120905,-0.68049717
2517,-0.060507964,0.3839129,-0.70432717
2518,-0.6836154,-0.26212722,0.56547415
2519,-0.15492055,0.6899348,0.7291713
2520,0.967331,-0.22289206,-0.14003539
2521,-0.8741353,-0.19118977,-0.6031663
2522,-0.340299,-0.92725915,0.07227939
2523,-0.57076347,-0.37023735,-0.8332184
2524,0.7252738,0.39899206,1.0724611
2525,0.8597124,0.43252274,-0.30755013
2526,0.8413005,0.7862699,0.5437067
2527,0.010187367,0.0667234,1.2477821
2528,-0.15550117,0.13645168,0.93057364
2529,0.27626544,-0.6880994,0.46363005
2530,0.32069865,0.5852674,0.48318547
2531,0.095848724,0.42989036,-0.820346
2532,-0.29856014,0.67344785,0.69827753
2533,0.54875416,-0.14474064,0.5690812
2534,-0.3992065,-0.4436019,-0.007915278
2535,-0.24962611,0.9851365,0.17255953
2536,-0.31908426,-0.3210672,-0.5814244
2537,-0.47007114,1.014888,0.39374974
2538,0.15449463,-1.215989,-0.039254256
2539,0.83804315,-0.7256525,-0.24822822
2540,-1.0702515,0.53918445,-0.09224363
2541,0.6652,-0.13676307,-0.20399396
2542,-0.12198648,0.62139744,1.1865507
2543,-0.07897614,0.96320707,-0.16502434
2544,-0.26457387,-0.8247328,0.168279
2545,-0.07157961,1.140648,0.015319707
2546,-0.7283309,-0.009925264,-0.19965054
2547,-0.25035328,-0.34798294,0.99689806
2548,-0.11965236,0.05923583,1.3871183
2549,-0.8720951,0.27882898,-0.47033805
2550,0.91851026,-0.43225083,-0.24634296
2551,0.2454847,-0.79109275,-0.3567784
2552,-0.20842038,-0.36590534,0.24319305
2553,0.24910036,0.16666864,0.5664208
2554,-0.4806262,-0.93393445,0.83301884
2555,0.876951,-0.6074844,-0.05127011
2556,-0.0035769576,0.08331711,0.57972544
2557,-0.07927858,0.81917787,0.05903828
2558,0.6782841,-0.221221,-0.60938567
2559,0.054582622,-0.8982614,-0.5198133
2560,-0.0451393,-1.1438227,0.08733496
2561,-0.2026479,0.69834065,-0.1816451
2562,0.7978466,0.13925885,0.1428534
2563,0.32766443,0.03491628,0.7027607
2564,-0.27291614,0.8532709,0.6239752
2565,0.49451175,0.08983998,1.1440724
2566,-0.61996317,-0.29713085,0.87510645
2567,-0.01812776,0.97303504,-0.20300171
2568,-0.32667458,0.9718395,0.0919258
2569,0.04031146,-0.4180907,-0.37732515
2570,0.6980078,-0.77312934,0.66604984
2571,0.2565823,-0.7886624,-0.38599125
2572,-0.22753374,0.49810684,0.52780855
2573,0.08058712,0.67102635,0.82584435
2574,0.29464787,0.71747524,-0.23334156
2575,0.115697764,-0.7039044,0.28702533
2576,-0.32222083,0.4937476,0.12048448
2577,0.840282,0.44518128,0.6423611
2578,0.7225122,-0.42446193,0.27007914
2579,0.13259462,0.3718047,-0.093510084
2580,-0.7860635,0.66260797,-0.056184817
2581,-0.8297436,-0.38638404,0.83417857
2582,-0.7730193,0.7679494,0.57473516
2583,-0.29258248,-0.7408784,0.5409949
2584,0.18416649,1.035522,0.19601333
2585,0.10925355,-0.070868,-0.39673924
2586,0.12623118,-0.4817659,0.265006
2587,-0.77500874,-0.39138928,0.46473193
2588,-1.0107845,-0.36358044,-0.44121927
2589,-0.3568227,0.97762656,0.4151877
2590,0.76476413,-0.18142232,-0.78550416
2591,-0.16568235,-0.1067505,0.3083605
2592,-0.753619,0.067007296,0.27402046
2593,-0.15044816,0.67973036,0.222636
2594,-0.23704474,1.0655686,-0.186114
2595,-0.06980541,0.035517935,1.0205159
2596,-0.138486,0.6871246,0.78055406
2597,-0.11099365,-0.34166554,0.5049185
2598,0.4345949,-0.7232802,1.0233471
2599,-0.5251573,-0.7832902,-0.05300037
2600,0.14426191,-0.5242563,1.0011374
2601,-0.035539713,0.0031011936,-0.471058
2602,0.2252335,-0.14178504,0.04780389
2603,-0.5534292,-0.26637962,-0.73937005
2604,0.019209562,0.4811009,0.50646394
2605,0.7593874,-0.11997928,0.22872932
2606,0.77600485,-0.18074708,0.6849984
2607,-0.16349408,-0.20565951,0.83151406
2608,-0.8129077,-0.40353507,-0.5085693
2609,-0.35222515,-0.67406297,0.37951407
2610,0.745427,0.71653265,-0.15774758
2611,0.8388482,0.57468504,0.8041884
2612,-0.7596516,-0.07918923,1.0855703
2613,0.010095019,0.45863187,0.40083432
2614,0.85589194,-0.5385979,0.36968818
2615,-0.9419133,0.47552693,0.7609196
2616,-1.1429067,0.4394774,-0.032274615
2617,-0.9397578,-0.20023113,-0.58341765
2618,-0.21110117,-0.28915244,0.7769791
2619,0.79708225,-0.74933463,0.37905297
2620,-0.08341408,-0.20040305,1.1552843
2621,1.0513381,0.4610817,0.10073132
2622,0.5387105,0.77231824,0.06233411
2623,-0.6060807,0.109746054,0.7798779
2624,0.26250765,-0.26968035,-0.77318984
2625,0.7019331,-0.34053487,0.77113503
2626,0.032447103,0.59665513,1.1992239
2627,1.0525738,0.08776695,0.20977092
2628,-0.5858038,1.0894996,0.075797915
2629,0.0063292105,0.15318878,-0.2246106
2630,0.8472027,-0.33282903,0.83307755
2631,-0.036567762,-0.74729127,-0.75794154
2632,-1.1270275,-0.147141,0.061233807
2633,-0.49842018,0.17837891,-0.69405746
2634,0.70978093,-0.4188807,0.40935647
2635,0.27077258,-0.27901706,0.18901168
2636,-0.28785935,0.6902915,0.010129406
2637,-0.41943058,-0.22169326,0.43811187
2638,0.11143023,-0.7369152,0.6693235
2639,0.6027676,-0.6022545,-0.20875059
2640,-0.11818644,0.7333621,0.8535581
2641,0.1999583,-0.6563277,-0.07242759
2642,0.6457643,0.3772087,-0.62450415
2643,-0.0008243907,0.61686695,0.33766696
2644,-0.60533935,0.16350847,0.19091445
2645,0.8718812,0.028798893,0.6977193
2646,-0.76812,0.47099176,-0.38803855
2647,0.3859834,-0.031244304,-0.15324214
2648,-0.29031262,-0.070392564,1.1031269
2649,-0.21288007,0.08664892,-1.0185127
2650,-0.85350496,0.35421628,0.72344226
2651,0.20650235,-0.8917249,0.044513572
2652,-0.36226308,-0.01084664,1.1068226
2653,-0.07058212,0.6096554,-0.71890193
2654,0.42679882,-0.65918493,0.026952242
2655,0.05746827,-1.1419421,-0.21275002
2656,-1.0578763,-0.2676389,0.6058158
2657,-0.07527523,-0.29069456,-0.7711074
2658,-0.9119004,0.23843342,-0.21214896
2659,-0.68505406,0.3486711,0.073505774
2660,-0.24963634,0.23213,0.15916908
2661,-0.49128947,0.14765322,0.60474646
2662,-0.78398645,0.15127183,1.0964723
2663,0.20751621,-0.88232523,0.84458053
2664,-0.7082894,0.81796676,0.6074501
2665,0.17261644,-1.1608139,0.21480519
2666,0.2738008,-0.7717671,-0.38567606
2667,0.35086837,-0.07924763,1.0760342
2668,-0.5766353,0.7982969,0.7076681
2669,-0.7225768,0.0098225195,0.6323871
2670,-0.63133067,0.25118217,-0.42505303
2671,-0.41635746,-0.14620326,0.25397524
2672,-0.12658532,-0.017011201,-0.32252812
2673,0.20485911,0.71528864,-0.645881
2674,-0.52614313,0.059245966,-0.87113833
2675,-0.19077456,0.027130913,-0.5337094
2676,-0.5402065,-0.642506,-0.4476267
2677,-0.74446225,0.10737485,0.5232474
2678,0.054568686,-0.16480902,-0.58906126
2679,-0.029451601,-0.24696293,0.9199084
2680,-1.1046222,0.066289045,0.2795663
2681,0.2991604,1.0434049,0.09032934
2682,-0.9911411,-0.105465874,-0.12951274
2683,0.194145,-0.15335329,-1.0256352
2684,1.2349943,0.10885059,0.11507689
2685,0.7700369,-0.5979223,0.9290678
2686,-0.7582839,0.6446157,0.5339991
2687,0.7503956,0.3543426,0.60337913
2688,0.83065724,0.18456018,0.096008785
2689,0.3416026,-0.50510645,-0.61250716
2690,0.6307774,-0.31205902,0.14600863
2691,-0.23228757,0.37643698,-0.1786521
2692,1.0507507,-0.12715077,0.27207598
2693,0.60523146,0.49036482,1.1576965
2694,0.8324944,0.49408707,0.6594661
2695,-0.70362884,0.3137421,-0.08866293
2696,-0.29535595,0.38459596,-0.87877655
2697,0.643264,0.21527635,0.88783926
2698,-0.68242043,0.1334811,0.5417204
2699,0.497983,0.06293947,1.0178449
2700,-1.058491,0.5147667,-0.08484147
2701,0.83452326,-0.26239866,0.34154496
2702,-0.028390257,0.36051372,1.2264794
2703,-0.29666045,0.6629755,0.42521757
2704,1.0675303,-0.2540558,-0.27126166
2705,-0.24588706,-0.7829979,0.4920012
2706,0.44839698,-0.031181075,-0.9677012
2707,0.390322,0.85509694,0.7318107
2708,-0.62063885,-0.08351782,1.1755776
2709,-0.33737338,0.7555533,0.25470722
2710,0.46112263,0.3070731,-0.6867779
2711,-0.62357175,0.58470243,-0.35736153
2712,-0.45553648,-0.47499537,0.80073065
2713,0.1420378,0.9573811,-0.3005682
2714,0.4799813,0.6323715,-0.69029474
2715,-0.2485266,-0.042956263,-0.17978153
2716,-0.4447185,0.46604973,-0.529334
2717,0.52347684,1.0876105,0.3439938
2718,0.23875651,0.5617737,0.044299044
2719,-0.8559099,0.035678737,0.42387676
2720,-0.10613648,-0.3980913,0.10053574
2721,-0.4714606,-0.15469413,-0.17171752
2722,0.0021748834,-0.7645948,0.123666875
2723,0.119919494,-0.826105,0.9746911
2724,-0.32778844,-0.51549494,1.001313
2725,0.3463126,0.9956477,0.50570923
2726,0.021444805,-1.0438548,0.770868
2727,0.26508364,-0.72104466,0.46616247
2728,0.55662423,0.5557608,0.968685
2729,0.4678063,-0.0035342816,-0.59231013
2730,0.13177392,-0.23141086,-0.09390431
2731,0.47102335,-0.33907926,1.2775007
2732,0.40700772,0.8608339,0.84563076
2733,-0.3021517,-0.053244498,-0.60366964
2734,0.5611511,-0.08706576,-0.8527268
2735,-1.1076301,-0.3141861,0.0905543
2736,-0.3401528,0.87023664,0.26841676
2737,0.06859021,0.036382727,-0.85030097
